Pos,Channel,Cell,MothCell,BirthFr,DivFr,Lb,Lri1,Lri2,Lri3,Lrt,Ln,Lc,Ld,Tri1,Tri2,Tri3,Trt,Tn,Tc,Td
20,5,1,1,127,191,1.367,1.69,,,2.011,2.05,2.158,2.292,112.0,,,184,196,220,256
20,5,2,2,13,66,1.5,1.617,2.984,2.984,2.653,2.659,2.781,3.245,32.0,228.0,220.0,140,136,160,212
20,5,2,2,66,108,1.762,1.604,,,2.5,2.571,2.571,2.766,16.0,,,112,132,132,168
20,5,11,2,13,52,1.606,1.603,3.279,3.105,2.069,2.209,2.249,3.147,8.0,184.0,168.0,92,108,112,156
20,5,11,11,52,91,1.532,1.747,,,1.809,2.273,2.223,2.911,28.0,,,100,120,116,156
20,5,12,1,21,78,1.421,1.613,2.161,2.161,2.155,2.185,2.266,2.368,48.0,236.0,236.0,156,160,180,228
20,5,12,12,78,137,1.497,1.453,2.456,2.504,2.355,2.397,2.606,2.728,-4.0,172.0,176.0,140,164,188,236
20,5,16,11,52,87,1.615,1.448,2.147,2.081,1.555,1.914,2.437,2.485,-24.0,160.0,168.0,64,96,116,140
20,5,21,1,80,134,1.124,1.493,,,2.111,2.218,2.297,2.463,36.0,,,140,152,164,216
20,5,25,1,127,192,1.217,1.152,,,1.834,2.324,2.324,2.67,8.0,,,144,208,208,260
20,5,26,21,134,212,1.139,1.672,,,2.272,2.338,2.442,2.409,108.0,,,224,240,268,312
21,1,12,1,14,45,1.008,1.424,,,1.973,2.471,2.477,2.869,12.0,,,64,96,100,124
21,1,12,12,15,45,0.717,0.712,,,1.071,1.302,1.766,2.165,8.0,,,68,80,100,120
21,1,12,12,47,89,1.324,1.251,3.493,,2.064,2.893,2.893,3.342,28.0,208.0,,120,140,140,168
22,3,1,1,41,76,1.611,1.636,,,2.185,2.315,2.465,3.015,8.0,,,80,100,104,140
22,3,2,2,12,67,1.801,1.914,,,2.91,2.91,2.909,3.144,28.0,,,184,184,192,220
22,3,12,1,25,65,1.401,1.952,,,2.637,2.637,2.697,3.352,48.0,,,108,108,112,160
22,4,1,1,8,63,1.728,1.626,2.932,3.055,1.965,2.364,2.409,2.844,68.0,264.0,252.0,124,172,180,220
22,4,1,1,63,114,1.7,1.602,,,2.161,2.297,2.362,2.643,52.0,,,124,152,164,204
22,5,1,1,21,100,1.583,1.597,2.601,2.601,1.713,1.98,2.133,2.601,44.0,316.0,316.0,172,248,268,316
22,5,2,2,27,64,1.682,1.631,3.073,3.073,2.241,2.462,2.462,2.667,-8.0,192.0,192.0,68,104,104,148
22,5,9,9,158,208,2.081,1.489,3.023,3.023,2.186,2.877,2.878,3.01,-60.0,208.0,208.0,44,132,140,200
22,5,17,1,100,161,1.437,1.397,3.194,3.035,2.287,2.287,2.462,3.035,-4.0,240.0,244.0,128,128,164,244
23,3,1,1,25,63,1.691,1.497,2.463,,2.001,2.172,2.172,2.597,-36.0,176.0,,72,92,92,152
23,3,3,3,16,42,1.951,1.677,3.254,3.323,2.14,2.56,2.608,3.226,-20.0,112.0,120.0,28,60,64,104
23,4,1,1,69,114,1.629,1.62,3.01,3.248,2.056,2.479,2.467,2.979,12.0,204.0,220.0,84,128,132,180
23,4,1,1,113,158,1.537,1.661,,,2.056,2.272,2.379,2.74,32.0,,,100,132,140,180
23,4,13,1,70,113,1.771,1.546,3.012,3.012,1.599,1.603,1.881,2.482,20.0,200.0,200.0,88,116,128,172
24,1,1,1,36,75,1.76,2.054,,,2.662,2.736,2.863,3.257,28.0,,,100,112,120,156
25,2,1,1,24,61,1.724,1.79,,3.132,2.271,2.371,2.419,2.903,24.0,,188.0,96,104,108,148
25,2,1,1,61,122,1.377,1.678,,2.973,2.211,2.273,2.368,2.79,96.0,,288.0,180,188,196,244
25,2,11,1,24,61,1.596,1.743,,,2.513,2.547,2.652,3.09,36.0,,,100,104,112,148
25,2,11,11,61,107,1.463,1.784,,,2.255,2.193,2.193,2.52,36.0,,,132,140,140,184
25,2,14,1,61,120,1.526,1.812,,,2.494,2.543,2.647,3.136,48.0,,,164,168,184,236
25,4,1,1,40,86,1.449,1.558,,,1.865,2.261,2.397,2.806,16.0,,,68,124,140,184
25,4,2,2,33,79,1.977,1.944,2.749,2.749,2.433,2.687,2.747,2.951,-8.0,208.0,208.0,76,116,124,184
25,4,3,3,9,44,1.917,2.005,,,2.49,3.069,3.2,1.913,8.0,,,56,104,112,140
25,4,12,1,39,77,1.135,1.365,2.734,,1.938,2.042,2.075,2.646,16.0,164.0,,88,104,108,152
26,1,1,1,21,58,1.927,1.884,,,2.908,2.977,2.916,3.358,20.0,,,96,112,108,148
26,2,1,1,16,45,1.872,1.525,2.799,2.898,2.012,2.342,2.449,2.863,-48.0,112.0,128.0,20,64,76,116
26,2,1,1,46,84,1.548,1.468,2.684,,1.578,2.02,2.168,2.47,-8.0,192.0,,64,112,120,152
26,2,1,1,84,179,1.257,1.463,,,2.031,2.262,2.199,2.803,112.0,,,236,308,304,380
26,2,11,1,16,46,1.748,1.392,3.016,2.939,1.962,2.31,2.345,3.471,-44.0,100.0,96.0,16,52,56,120
26,2,11,11,46,81,1.704,1.43,2.959,2.959,2.248,2.32,2.404,2.698,-24.0,152.0,152.0,56,64,76,140
26,2,17,1,46,77,1.37,1.445,2.723,2.856,1.67,1.981,2.124,2.584,8.0,172.0,176.0,56,80,88,124
26,2,17,17,80,133,1.315,1.417,,,2.164,2.188,2.234,2.518,52.0,,,136,148,152,212
26,2,23,1,84,153,1.213,1.402,,,2.292,2.39,2.448,2.828,96.0,,,200,216,224,276
26,5,3,3,16,72,1.738,1.778,2.618,2.663,2.035,2.383,2.571,2.88,12.0,248.0,232.0,112,152,164,224
27,3,1,1,13,58,1.79,1.749,,,2.069,2.303,2.382,2.725,-8.0,,,64,116,132,180
27,3,4,4,23,53,1.823,1.34,2.999,3.092,1.983,2.39,2.409,3.069,-52.0,136.0,124.0,24,60,64,120
27,3,10,1,13,56,1.435,1.52,2.869,2.869,2.382,2.322,2.499,3.161,8.0,188.0,188.0,100,96,108,172
27,3,10,10,57,111,1.676,1.693,2.866,2.874,2.128,2.251,2.251,2.866,8.0,216.0,204.0,108,140,140,216
27,3,14,2,42,82,1.461,1.384,2.702,2.568,1.9,2.097,2.412,2.576,8.0,192.0,184.0,88,112,120,160
27,3,17,1,59,115,1.276,1.706,3.436,3.269,2.419,2.505,2.665,3.431,64.0,212.0,204.0,152,160,168,224
27,3,17,17,115,164,1.781,1.631,,3.033,2.239,2.496,2.496,3.072,-20.0,,208.0,48,132,132,196
27,4,6,6,5,45,1.026,1.253,,,2.047,2.174,2.38,3.343,44.0,,,108,124,136,160
27,5,9,3,25,78,1.419,1.435,,3.059,1.97,2.538,2.482,2.993,4.0,,232.0,120,168,164,212
27,5,10,4,31,69,1.58,1.091,2.439,2.464,1.65,2.346,2.351,2.922,-28.0,120.0,128.0,36,108,112,152
29,2,12,1,14,49,1.553,1.355,2.923,2.879,1.928,2.387,2.387,2.928,-44.0,172.0,164.0,56,92,92,140
29,2,12,12,49,94,1.606,1.513,2.544,2.529,2.166,2.291,2.341,2.827,32.0,212.0,216.0,108,120,128,180
29,2,17,2,45,92,1.301,1.29,3.039,2.94,2.258,2.258,2.37,2.965,4.0,196.0,192.0,116,116,124,188
29,2,20,1,46,93,1.081,1.293,3.226,3.226,1.934,2.038,2.038,2.882,32.0,236.0,236.0,120,132,132,188
29,4,1,1,19,72,1.738,1.675,3.601,3.701,2.266,2.897,2.953,3.546,20.0,220.0,228.0,100,156,160,212
29,4,1,1,72,128,1.743,1.752,,,2.169,2.51,2.531,2.986,4.0,,,96,156,160,224
