Pos,Channel,Cell,MothCell,BirthFr,DivFr,Lb,Lri1,Lri2,Lri3,Lrt,Ln,Lc,Ld,Tri1,Tri2,Tri3,Trt,Tn,Tc,Td
2,2,23,10,211,241,1.835,1.612,3.147,3.101,2.394,2.483,2.627,3.101,-20.0,124.0,120.0,64,72,84,120
2,2,23,23,241,279,1.547,1.548,3.142,3.222,2.475,2.574,2.574,3.006,4.0,172.0,184.0,104,108,108,152
2,2,26,23,241,289,1.553,1.81,,,2.327,2.27,2.559,3.01,40.0,,,116,112,140,192
2,4,2,2,39,95,1.924,2.202,3.955,3.955,2.934,3.011,3.011,3.741,60.0,232.0,232.0,172,180,180,224
2,4,2,2,95,127,1.961,1.961,3.849,3.778,2.699,2.736,2.896,3.474,0.0,156.0,152.0,80,84,92,128
2,4,2,2,127,189,1.891,2.042,3.455,3.486,2.946,2.866,3.002,3.369,32.0,256.0,260.0,176,164,188,248
2,4,6,2,38,97,1.545,1.794,3.635,3.71,2.652,2.875,2.933,3.635,48.0,236.0,240.0,160,172,184,236
2,4,6,6,97,137,1.767,1.767,3.0,3.0,2.447,2.623,3.0,3.707,0.0,120.0,120.0,80,96,120,160
2,4,8,2,94,123,1.749,1.801,3.543,3.528,2.476,2.458,2.509,3.168,8.0,156.0,152.0,72,68,76,116
2,4,8,8,125,175,1.686,1.858,,,2.321,2.546,2.481,3.094,32.0,,,108,140,132,200
2,4,8,8,175,221,1.526,1.63,,,2.21,2.611,2.615,2.834,36.0,,,128,148,164,184
2,4,9,2,127,169,1.583,1.748,,,2.426,2.665,2.595,3.15,20.0,,,108,124,120,168
2,4,9,9,169,221,1.637,1.726,,,2.407,2.433,2.6,2.927,32.0,,,136,140,168,208
2,4,9,9,221,272,1.482,1.936,,,2.489,2.628,2.656,3.097,72.0,,,148,156,152,204
2,4,10,8,123,174,1.46,1.686,3.398,3.398,2.368,2.586,2.693,3.504,40.0,180.0,180.0,132,148,156,204
2,4,12,9,169,225,1.513,1.836,3.501,3.565,2.702,2.714,2.724,3.657,84.0,216.0,220.0,164,168,180,224
2,4,12,12,225,256,1.727,1.655,,,3.056,3.056,3.2,3.542,-12.0,,,76,76,100,124
2,4,15,2,189,282,1.478,1.539,3.619,3.605,2.332,2.42,3.074,3.83,12.0,320.0,316.0,188,216,284,372
3,2,4,1,29,64,1.966,1.966,3.445,3.373,2.787,2.744,3.223,3.674,0.0,124.0,120.0,80,76,112,140
3,2,4,4,64,156,2.033,1.923,3.581,3.586,3.219,3.739,4.145,4.715,-16.0,208.0,204.0,196,252,324,368
3,2,4,4,192,222,2.231,1.698,3.414,3.352,2.753,3.104,3.557,4.193,-56.0,84.0,80.0,44,56,92,120
3,2,4,4,222,245,2.07,1.738,3.6,3.797,2.961,3.059,3.059,3.6,-32.0,92.0,96.0,40,60,60,92
3,2,4,4,245,281,1.928,1.928,3.508,3.645,2.842,2.829,3.032,3.584,0.0,140.0,148.0,96,92,108,144
3,2,5,4,64,101,1.641,1.542,3.098,3.098,2.495,2.543,2.611,3.052,-12.0,152.0,152.0,88,92,112,148
3,2,5,5,101,135,1.401,1.442,2.961,2.961,2.614,2.58,2.638,2.888,4.0,140.0,140.0,92,88,100,136
3,2,11,4,246,286,1.852,1.852,3.296,3.343,2.774,2.808,2.941,3.633,0.0,140.0,144.0,104,108,120,160
3,3,2,2,41,74,2.219,2.074,,,2.716,2.624,2.965,3.449,-20.0,,,60,52,88,132
3,3,2,2,74,120,1.89,2.019,3.181,3.181,2.645,2.78,2.997,3.675,24.0,156.0,156.0,112,124,144,184
3,3,2,2,120,147,2.048,1.552,,,2.312,2.97,2.902,3.946,-32.0,,,28,80,76,108
3,3,2,2,147,200,2.415,2.035,3.106,3.049,2.27,2.336,2.336,2.738,56.0,252.0,248.0,156,164,164,212
3,3,2,2,202,280,1.385,1.483,2.913,2.898,2.436,2.349,2.528,3.22,28.0,288.0,284.0,224,216,232,312
3,3,3,3,49,90,1.692,1.431,,,2.191,2.55,2.621,3.241,-28.0,,,72,84,96,164
3,3,6,2,41,81,1.683,1.671,3.326,3.525,1.995,2.35,2.385,3.196,-40.0,172.0,188.0,52,88,96,160
3,3,6,6,80,116,1.574,1.706,3.383,3.439,2.542,2.542,2.619,3.065,16.0,168.0,176.0,100,100,108,144
3,3,8,2,74,117,1.559,1.64,,,2.168,2.449,2.609,3.093,16.0,,,92,116,132,172
3,3,8,8,117,160,1.626,1.971,3.135,3.229,2.562,2.68,2.929,3.909,40.0,144.0,148.0,108,116,132,172
3,3,8,8,160,182,1.885,1.538,3.776,3.776,2.216,2.663,2.533,3.576,-28.0,92.0,92.0,32,48,52,88
3,3,9,6,81,117,1.567,1.7,3.128,,2.354,2.706,2.787,3.202,28.0,140.0,,88,108,116,144
3,3,12,8,115,165,1.427,1.723,3.397,3.397,2.309,2.504,2.607,3.498,56.0,196.0,196.0,140,156,164,200
3,3,13,2,119,152,1.582,1.626,2.942,2.978,2.414,2.344,2.701,3.078,-20.0,120.0,124.0,76,68,104,132
3,3,15,2,148,191,1.551,1.716,3.328,3.226,2.523,2.394,2.765,3.514,40.0,164.0,160.0,112,104,132,172
3,3,15,15,190,223,1.639,1.537,3.139,2.943,2.531,2.531,2.746,3.139,-16.0,132.0,120.0,84,84,104,132
3,3,15,15,223,251,1.608,1.629,,,2.506,2.506,2.658,3.154,4.0,,,68,68,80,112
3,3,21,15,190,221,1.78,1.627,3.088,3.25,2.71,2.71,2.71,3.278,-12.0,112.0,120.0,84,84,84,124
3,3,21,21,221,255,1.563,1.512,,,2.659,2.757,2.963,3.211,-8.0,,,88,96,112,136
